1697005703,a8:9d:21:5c:c2:fe,129.94.8.24,4.422
1697005715,a8:9d:21:5c:c2:fe,129.94.8.24,4.831
1697005726,a8:9d:21:5c:c2:fe,129.94.8.24,3.735
1697005737,8:cc:68:b4:5f:de,129.94.8.24,38.613
1697005748,8:cc:68:b4:5f:de,129.94.8.24,4.027
1697005760,8:cc:68:b4:5f:de,129.94.8.24,3.022
1697005771,8:cc:68:b4:5f:de,129.94.8.24,33.667
1697005782,8:cc:68:b4:5f:de,129.94.8.24,117.013
1697005793,8:cc:68:b4:5f:de,129.94.8.24,3.788
1697005804,8:cc:68:b4:5f:de,129.94.8.24,3.798
1697005815,8:cc:68:b4:5f:de,129.94.8.24,3.580
1697005826,8:cc:68:b4:5f:de,129.94.8.24,5.305
1697005838,8:cc:68:b4:5f:de,129.94.8.24,163.450
1697005849,8:cc:68:b4:5f:de,129.94.8.24,3.578
1697005860,8:cc:68:b4:5f:de,129.94.8.24,17.758
1697005872,1c:e6:c7:3e:da:b1,129.94.8.24,45.218
1697005883,1c:e6:c7:3e:da:b1,129.94.8.24,7.966
1697005899,1c:e6:c7:3e:da:b1,129.94.8.24,3.714
1697005910,8:cc:68:b5:ab:be,129.94.8.24,3.523
1697005922,8:cc:68:b4:a3:2e,129.94.8.24,4.332
1697005938,8:cc:68:b5:fb:11,129.94.8.24,7.814
1697005950,8:cc:68:b5:fb:11,129.94.8.24,4.619
1697005968,1c:e6:c7:e0:1a:2e,129.94.8.24,4.159
1697005980,84:78:ac:98:48:4e,129.94.8.24,7.362
1697005980,84:78:ac:98:48:4e,129.94.8.24,4000
1697006009,d0:72:dc:4:b9:1,129.94.8.24,54.206
1697006020,d0:72:dc:4:b9:1,129.94.8.24,4.083
1697006031,d0:72:dc:4:b9:e,129.94.8.24,3.733
1697006042,d0:72:dc:4:b9:e,129.94.8.24,3.620
1697006053,d0:72:dc:4:b9:e,129.94.8.24,3.840
1697006064,a8:9d:21:71:d4:ee,129.94.8.24,3.479
1697006075,a8:9d:21:71:d4:ee,129.94.8.24,3.110
1697006086,a8:9d:21:71:d4:ee,129.94.8.24,3.461
1697006097,a8:9d:21:71:d4:ee,129.94.8.24,3.458
1697006108,a8:9d:21:71:d4:ee,129.94.8.24,4000
1697006130,a8:9d:21:71:d4:ee,129.94.8.24,3.531
1697006141,a8:9d:21:71:d4:ee,129.94.8.24,57.426
1697006152,a8:9d:21:71:d4:ee,129.94.8.24,3.386
1697006163,d0:72:dc:4:b9:e,129.94.8.24,3.502
1697006174,d0:72:dc:4:b9:e,129.94.8.24,3.571
1697006185,d0:72:dc:4:b9:e,129.94.8.24,3.462
1697006196,d0:72:dc:4:b9:e,129.94.8.24,3.572
1697006207,d0:72:dc:4:b9:e,129.94.8.24,4.408
1697006218,d0:72:dc:4:b9:e,129.94.8.24,3.071
1697006229,d0:72:dc:4:b9:e,129.94.8.24,5.661
1697006240,d0:72:dc:4:b9:e,129.94.8.24,4.111
1697006251,1c:e6:c7:d:5c:a6,129.94.8.24,7.528
1697006262,1c:e6:c7:d:5c:a6,129.94.8.24,4.372
1697006274,1c:e6:c7:d:5c:a6,129.94.8.24,3.208
1697006285,84:78:ac:98:48:46,129.94.8.24,3.449
1697006296,84:78:ac:98:48:46,129.94.8.24,4.518
1697006307,1c:e6:c7:f0:16:4e,129.94.8.24,193.444
1697006318,1c:e6:c7:f0:16:4e,129.94.8.24,3.358
1697006330,8:cc:68:b5:fb:11,129.94.8.24,4.943
1697006357,8:cc:68:b5:fb:11,129.94.8.24,4.156
1697006368,1c:e6:c7:3e:db:26,129.94.8.24,62.408
1697006379,1c:e6:c7:e0:1f:21,129.94.8.24,4.866
1697006391,1c:e6:c7:e0:1f:21,129.94.8.24,6.799
1697006402,1c:e6:c7:e0:1f:21,129.94.8.24,5.163
1697006420,1c:e6:c7:e0:1f:21,129.94.8.24,5.759
1697006431,d0:72:dc:53:63:ff,129.94.8.24,30.484
1697006443,d0:72:dc:53:63:ff,129.94.8.24,7.223
1697006454,d0:72:dc:53:63:ff,129.94.8.24,4.442
1697006465,8:cc:68:b4:5f:5f,129.94.8.24,2.963
1697006476,8:cc:68:b4:5f:5f,129.94.8.24,4.328
1697006487,8:cc:68:b4:5f:5f,129.94.8.24,29.087
1697006487,8:cc:68:b4:5f:5f,129.94.8.24,4000
1697006517,58:97:1e:56:56:20,129.94.8.24,7.102
1697006517,58:97:1e:56:56:20,129.94.8.24,4000
1697006548,58:97:1e:56:56:20,129.94.8.24,13.329
1697006548,58:97:1e:56:56:20,129.94.8.24,4000
1697006548,a8:9d:21:71:ba:b1,129.94.8.24,4000
1697015101,d0:72:dc:53:63:ff,129.94.8.24,3.183
1697015112,a8:9d:21:5f:51:ff,129.94.8.24,4.623
1697015124,a8:9d:21:5f:51:ff,129.94.8.24,4.837
1697015134,8:cc:68:b4:5f:5f,129.94.8.24,3.635
1697015146,8:cc:68:b4:5f:5f,129.94.8.24,7.313
1697015157,8:cc:68:b4:af:4f,129.94.8.24,11.174
1697015168,8:cc:68:b4:af:4f,129.94.8.24,4.119
1697015179,8:cc:68:b4:af:4f,129.94.8.24,4.942
1697015190,8:cc:68:b4:af:4f,129.94.8.24,12.769
1697015201,a8:9d:21:5f:4c:9e,129.94.8.24,5.304
1697015213,a8:9d:21:5f:4c:9e,129.94.8.24,7.940
1697015224,a8:9d:21:5f:51:ff,129.94.8.24,4.369
1697015235,a8:9d:21:5f:51:ff,129.94.8.24,4.387
1697015246,a8:9d:21:5f:51:ff,129.94.8.24,3.517
1697015258,a8:9d:21:5f:51:ff,129.94.8.24,3.769
1697015269,a8:9d:21:5f:51:ff,129.94.8.24,3.788
1697015280,a8:9d:21:5f:51:ff,129.94.8.24,102.042
1697015291,a8:9d:21:5f:51:ff,129.94.8.24,49.682
1697015302,a8:9d:21:5f:51:ff,129.94.8.24,3.322
1697015313,a8:9d:21:5f:51:ff,129.94.8.24,3.453
1697015324,a8:9d:21:5f:51:ff,129.94.8.24,4.744
1697015335,a8:9d:21:5c:c2:fe,129.94.8.24,5.956
1697015346,a8:9d:21:5c:c2:fe,129.94.8.24,160.625
1697015357,f0:9e:63:14:76:a1,129.94.8.24,18.903
1697015369,f0:9e:63:14:76:a1,129.94.8.24,10.575
1697015380,f0:9e:63:14:76:a1,129.94.8.24,6.991
1697015391,7c:e:ce:dc:5d:1,129.94.8.24,11.746
1697015402,7c:e:ce:dc:5d:e,129.94.8.24,4.691
1697015414,7c:e:ce:dc:5d:1,129.94.8.24,4.177
1697015425,a8:9d:21:5c:c2:fe,129.94.8.24,6.985
1697015436,a8:9d:21:5c:c2:fe,129.94.8.24,3.836
1697015447,a8:9d:21:5c:c2:fe,129.94.8.24,3.573
1697015458,a8:9d:21:5c:c2:fe,129.94.8.24,4.177
1697015469,a8:9d:21:5c:c2:fe,129.94.8.24,4.417
1697015481,7c:e:ce:dc:5d:1,129.94.8.24,26.375
1697015492,7c:e:ce:dc:5d:1,129.94.8.24,11.716
1697015503,7c:e:ce:dc:5d:1,129.94.8.24,3.650
1697015514,7c:e:ce:dc:5d:1,129.94.8.24,41.991
1697015525,7c:e:ce:dc:5d:1,129.94.8.24,8.792
1697015536,a8:9d:21:5c:c2:fe,129.94.8.24,5.353
1697015547,a8:9d:21:5c:c2:fe,129.94.8.24,118.167
1697015558,a8:9d:21:5c:c2:fe,129.94.8.24,4.372
1697015570,a8:9d:21:5c:c2:fe,129.94.8.24,4.716
1697015581,a8:9d:21:5c:c2:fe,129.94.8.24,5.028
1697015592,f0:9e:63:1d:e4:21,129.94.8.24,27.513
1697015605,f0:9e:63:1d:e4:21,129.94.8.24,24.899
1697015617,7c:e:ce:dc:5d:1,129.94.8.24,8.297
1697015635,8:cc:68:b5:8f:fe,129.94.8.24,4000
1697015658,7c:e:ce:dc:5d:1,129.94.8.24,8.349
1697015658,7c:e:ce:dc:5d:1,129.94.8.24,4000
1697015687,7c:e:ce:dc:5d:1,129.94.8.24,31.542
1697015698,7c:e:ce:dc:5d:1,129.94.8.24,3.708
1697015710,7c:e:ce:dc:5d:1,129.94.8.24,317.438
1697015721,d0:72:dc:53:5d:4e,129.94.8.24,3.415
1697015732,d0:72:dc:53:5d:4e,129.94.8.24,4.503
1697015744,d0:72:dc:53:5d:4e,129.94.8.24,3.756
1697015755,d0:72:dc:53:5d:4e,129.94.8.24,4.005
1697015766,d0:72:dc:53:5d:4e,129.94.8.24,5.836
1697015778,d0:72:dc:53:5d:4e,129.94.8.24,4.252
1697015789,d0:72:dc:53:5d:4e,129.94.8.24,3.571
1697015800,d0:72:dc:53:5d:4e,129.94.8.24,4.667
1697015811,d0:72:dc:53:5d:4e,129.94.8.24,3.948
1697015822,1c:e6:c7:f0:25:41,129.94.8.24,5.886
1697015833,1c:e6:c7:f0:25:41,129.94.8.24,5.733
1697015846,1c:e6:c7:f0:25:41,129.94.8.24,143.857
1697015867,1c:e6:c7:f0:25:41,129.94.8.24,4000
1697015902,d0:72:dc:53:5d:41,129.94.8.24,80.106
1697015913,7c:e:ce:dc:5d:1,129.94.8.24,5.300
1697015924,7c:e:ce:de:50:de,129.94.8.24,123.565
1697015924,7c:e:ce:de:50:de,129.94.8.24,4000
1697015959,7c:e:ce:de:50:de,129.94.8.24,3.988
1697015970,a8:9d:21:5c:c2:fe,129.94.8.24,3.739
1697015981,a8:9d:21:5c:c2:fe,129.94.8.24,3.553
1697015993,a8:9d:21:5c:c2:fe,129.94.8.24,3.765
1697016004,a8:9d:21:5c:c2:fe,129.94.8.24,124.071
1697016015,a8:9d:21:5c:c2:fe,129.94.8.24,179.481
1697016026,a8:9d:21:5c:c2:fe,129.94.8.24,3.278
1697016037,a8:9d:21:5c:c2:fe,129.94.8.24,4.872
1697016048,a8:9d:21:5c:c2:fe,129.94.8.24,4.257
1697016059,a8:9d:21:5c:c2:fe,129.94.8.24,7.099
1697016070,a8:9d:21:5c:c2:fe,129.94.8.24,3.558
1697016082,8:cc:68:b4:58:1e,129.94.8.24,125.562
1697016095,a0:f:37:4c:9f:80,129.94.8.24,20.963
1697016095,a0:f:37:4c:9f:80,129.94.8.24,4000
1697016123,a0:f:37:4c:9f:80,129.94.8.24,4000
1697016123,a0:f:37:4c:9f:80,129.94.8.24,4000
1697016123,a0:f:37:4c:9f:80,129.94.8.24,4000
1697016123,a0:f:37:4c:9f:80,129.94.8.24,4000
1697016215,a0:f:37:4c:9f:80,129.94.8.24,3.629
1697016226,8:cc:68:b4:5f:de,129.94.8.24,5.216
1697016237,8:cc:68:b4:5f:de,129.94.8.24,7.033
1697016249,8:cc:68:b4:5f:de,129.94.8.24,25.828
1697016260,8:cc:68:b4:58:11,129.94.8.24,65.604
1697016260,8:cc:68:b4:58:11,129.94.8.24,4000
1697016290,8:cc:68:b4:58:11,129.94.8.24,8.546
1697016301,8:cc:68:b5:db:be,129.94.8.24,4.288
1697016312,8:cc:68:b5:db:be,129.94.8.24,3.390
1697016323,8:cc:68:b5:db:be,129.94.8.24,4000
1697016346,1c:e6:c7:e0:1a:21,129.94.8.24,4.458
1697016358,1c:e6:c7:e0:1a:21,129.94.8.24,675.076
1697016370,84:78:ac:98:48:46,129.94.8.24,3.765
1697016381,84:78:ac:98:48:46,129.94.8.24,4.556
1697016392,84:78:ac:98:48:46,129.94.8.24,3.982
1697016403,8:cc:68:b5:bd:f1,129.94.8.24,3.469
1697016414,8:cc:68:b5:db:9e,129.94.8.24,140.813
1697016425,d0:72:dc:4:b9:e,129.94.8.24,3.958
1697016436,d0:72:dc:4:b9:e,129.94.8.24,3.662
1697016447,d0:72:dc:4:b9:e,129.94.8.24,2.979
1697016458,a8:9d:21:71:d4:ee,129.94.8.24,4.971
1697016469,d0:72:dc:4:b9:e,129.94.8.24,3.096
1697016480,d0:72:dc:4:b9:e,129.94.8.24,4.345
1697016491,d0:72:dc:4:b9:e,129.94.8.24,110.843
1697016502,a8:9d:21:71:d4:ee,129.94.8.24,4.066
1697016513,a8:9d:21:71:d4:ee,129.94.8.24,3.253
1697016524,a8:9d:21:71:d4:ee,129.94.8.24,5.474
1697016535,a8:9d:21:71:d4:ee,129.94.8.24,4.746
1697016546,a8:9d:21:71:d4:ee,129.94.8.24,3.311
1697016557,a8:9d:21:71:d4:ee,129.94.8.24,3.589
1697016568,a8:9d:21:71:d4:ee,129.94.8.24,3.668
1697016579,a8:9d:21:71:d4:ee,129.94.8.24,3.572
1697016590,a8:9d:21:71:d4:ee,129.94.8.24,3.596
1697016602,a8:9d:21:85:19:ea,129.94.8.24,3.877
1697016613,a8:9d:21:85:19:ea,129.94.8.24,3.596
1697016624,d0:72:dc:4:b9:1,129.94.8.24,3.876
1697016624,d0:72:dc:4:b9:1,129.94.8.24,4000
1697016653,d0:72:dc:4:b9:e,129.94.8.24,42.159
1697016664,d0:72:dc:4:b9:e,129.94.8.24,3.117
1697016677,d0:72:dc:4:b9:e,129.94.8.24,3.395
1697016677,d0:72:dc:4:b9:e,129.94.8.24,4000
1697016698,1c:e6:c7:d:5c:a6,129.94.8.24,3.929
1697016709,1c:e6:c7:d:5c:a6,129.94.8.24,5.273
1697016721,8:cc:68:b4:87:a1,129.94.8.24,4000
1697016743,1c:e6:c7:e0:1a:2e,129.94.8.24,3.448
1697016758,1c:e6:c7:e0:1a:2e,129.94.8.24,4.668
1697016769,8:cc:68:b5:e8:4e,129.94.8.24,4.318
1697016780,8:cc:68:b4:a3:d1,129.94.8.24,4.409
1697016791,8:cc:68:b5:ab:b1,129.94.8.24,3.210
1697016791,7c:e:ce:dc:5d:1,129.94.8.24,4000
1697016829,d0:72:dc:3b:1:31,129.94.8.24,5.302
1697016841,1c:e6:c7:e0:1f:2e,129.94.8.24,3.548
1697016870,1c:e6:c7:e0:1f:2e,129.94.8.24,5.245
1697016881,a8:9d:21:5f:51:ff,129.94.8.24,3.469
1697016892,8:cc:68:b4:af:4f,129.94.8.24,4.029
1697016903,a8:9d:21:5f:51:ff,129.94.8.24,5.628
1697016914,8:cc:68:b4:af:4f,129.94.8.24,4.101
1697016925,8:cc:68:b4:af:4f,129.94.8.24,4.641
1697016936,8:cc:68:b4:af:4f,129.94.8.24,6.383
1697016947,8:cc:68:b4:af:4f,129.94.8.24,13.161
1697016958,8:cc:68:b4:af:4f,129.94.8.24,3.459
1697016969,8:cc:68:b4:5f:5f,129.94.8.24,4.095
1697016980,8:cc:68:b4:5f:5f,129.94.8.24,3.658
1697016991,8:cc:68:b4:5f:5f,129.94.8.24,7.403
1697016991,8:cc:68:b4:5f:5f,129.94.8.24,4000
1697017028,8:cc:68:b4:5f:5f,129.94.8.24,7.025
1697017040,1c:e6:c7:f0:20:10,129.94.8.24,11.611
1697017040,1c:e6:c7:f0:20:10,129.94.8.24,4000
